"Id","Text","Score","length","type","error.code","error.message","url"
"22224","I cant pay so I downloaded this for nothing",0.83150315284729,9,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22225","I have a good time",0.983475625514984,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22228","Im hoping for the best",0.973677814006805,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22230","I Love this",0.978849649429321,3,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22232","this is for baby",0.722847580909729,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22234","I love it so much",0.978849649429321,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22241","My grandbabies love this application Their ages are 2 yrs and 3 yrs old",0.237052619457245,14,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22247","Awesome My brother learned a lot",0.910642385482788,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22249","I loved this app",0.835798799991608,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22250","So cute   my nephews and nieces love it",0.959618151187897,8,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22251","I like the baby snark song",0.97088223695755,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22253","My kids love this",0.871941566467285,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22254","Its vest for my babyand i think it is her favorite",0.981869101524353,11,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22255","The game was a beautiful because the all game baby shark are here game",0.824129581451416,14,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22259","It is amazing",0.995372831821442,3,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22262","My son love this app    ",0.829715251922607,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22271","So fun to play it",0.979459047317505,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22273","I love it when you   ",0.961141228675842,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22275","My little sister love this song  ",0.975738286972046,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22282","Popular so its good",0.998164653778076,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22286","o is so beautiful apps",0.861530363559723,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22289","This is fun",0.995372831821442,3,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22290","so helpful and easy to use",0.982230067253113,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22297","good iove it use the app better that on a laptop",0.900231719017029,11,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22306","super easy and helpful way to study for a quiz or test I recommend this app 100",0.911602675914764,17,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22308","It helps you learn things faster than any other app",0.875785708427429,10,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22310","I l  ve this app",0.231801569461823,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22311","great way to study",0.800818085670471,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22324","it is really awesome   I love it it really helpfull for exam and really easy to understand",0.977038860321045,17,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22329","Best way to study",0.800818085670471,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22331","this very good i love it  ",0.989947617053986,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22340","easy to use great app",0.976394534111023,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22341","lets you learn with fun",0.973633170127869,5,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22345","This app saved me in college",0.177880614995956,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22346","nice learning app",0.928598523139954,3,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22347","helpful for studying l",0.946557283401489,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22349","its easy to use and you can use it offline",0.902161121368408,10,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22353","it was best and i have a happy time thru learning  ",0.981210350990295,11,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22355","Its amazing and so helpful I just love it   ",0.994095921516418,9,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22362","I love quizlet I use it for everything",0.95712947845459,8,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22363","Great app for studying and learning",0.843446493148804,6,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22364","great use for studying",0.84414541721344,4,"Rating",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22004","There is no dragon tales in this y Where can I find every single episode  of dragons tale",0.238311290740967,18,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22008","Could yall add dragon tails pleas",0.795676231384277,6,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22078","it is all in english spanish  that so sad",0.0926297307014465,9,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22081","Great app for memorizing words Please add the feature of combining the sets to study everything at a time",0.880201756954193,19,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22084","super duper convenient no glitches its great i just wish they had the gravity game feature here on the app",0.812849164009094,20,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22093","Why cant you see the questions when answering why can you only see a triangle a diamond a circle and a God darn Square why cant we see the answer choices and also they should give you a larger time limit sometimes the times of the game are too short for kids to answer thats my short review     ",0.5,58,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22126","I like it but when creating a kahoot you should be able to add more characters to the questions and answers",0.872806668281555,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22133","why did you remove the ability to make ur own name",0.240450650453568,11,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22160","After a long downloading  install time The game PIN563828 was played on a product launch and stuck on question 6 of 10 Do improve on the game capability before using it publicly especially on electronic product launch which can caused negative impact on the brand Not even 24 hours but its time to uninstall Thank you",0.228857517242432,56,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22165","Its the best but make more quiz",0.963174223899841,7,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22191","put Martha speak back on TV NOW",0.5,7,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"22295","Was great when I first downloaded it in for vet tech classes to study with But now I go back in after not looking at it for several months and cant even look at anything I created because Im offline The only way to use it is to pay for it to study if you are offline or make sure you have some sort of connection Which takes away the convenience of being to study wherever you are",0.143925398588181,78,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"21744","Good Would have done 5 if I could play the ones I created offline Please reply kahoot if you can update this",0.940179049968719,22,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"23217","ok ok but need to improve",0.776742517948151,6,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"26550","When will Google forms add to it  Good thought poor implementation",0.874809384346008,11,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"27950","Why do I need to pay to download MY own flashcards and why cant I change my username more than once",0.0536476075649261,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"28696","It was a really good app for school I feel you should add a planner and let it and you organize your classwork  homework Otherwise great",0.913823843002319,26,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"29994","Imagine as an adult wanting to supplement your education by taking an extra math course The first 4 weeks consist of the basics of addition and subtraction Thats what this program is similar too it assumes based on age every child has progressed only to a certain level There are several improvements which can be made but the first should be an introductory course to match individual childs level of understanding to relevent and challenging content which pushes as well as affirms successful progress Also this app fails to allow access across platforms you sign up on iOS and need to cancel via iOS you wont be able to log in via web browsers to cancel the account Im sure this app can be useful but I think the success stories seen on TV and arguably in these reviews about kids loving the app is derived more from the ability to spend time on a fancy electronic device and the colorful multiple items to interact with rather than building and supporting an enjoyment for learning school work This is an app for kids who might fall behind in their schoolwork to allow reinforcement of material they might struggle with rather than a kid who is according to this app much more advanced than the typical or general whatever age group they fall in To rebrand the quote in the above picture accelerates growth away from literacy and math afterschool tutor bills",0.776373624801636,241,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"30010","Its good for connecting with classrooms and is useful in its own way but I get these music track from my teacher where we sing the words and record our face I dont have a computer so I use this app but I cant record my face or voice to the track and I cant sperate the things I have an Android and have both Google classroom and drive Please add this feature Again I need to see my face and record my voice while using an audio file for Android Thank you and keep up the good work",0.921337842941284,99,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"32281","Allow me to have direct contact with teacher n vice versa  I appreciate updates and due dates of projects Thank you",0.752398371696472,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"32908","wanna improve templates poor lagging performance",0.0638041496276855,6,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"33590","Can you allow the questions to be read on the phone while doing the Group Quiz everyone keep squinting Thier eyes to see the question on the monitor Needs Update",0.5,30,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"35747","I usually use it in class but when I try to get the classes on my phone it  doesnt work because I open the app then it immediately goes to the email  set up with my phone rather than allowing me to use my school email which  means I cant access the classes I need to access I also cant add my  school account as when I press add account it takes me to add a google  account when thats not what I want to add",0.161536395549774,86,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"36290","Love the app I just need to be able to turn off emails notifications I would prefer notifications from the app itself letting me know there messages or feed updates",0.779568552970886,30,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"36488","I absolutely USED to love love this app until the update Weve tried experimenting with and getting used to it The more we use it the more it looks like many options are missing My child used to like to color both the boy and girl pictures listen to boy and girl books This is no longer available She used to listen to the different fun environment info  sometimes do the quiz after That is no longer an option The app has never been left hand friendly but weve gotten used to it Now its not even child friendly",0.792339622974396,99,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"208933","Great and can still improve I hope the app can add more languages like japanese korean etc",0.950604796409607,17,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"428268","good but need to improve",0.838872671127319,5,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"59504","I love it really brings back nostalgia but can you add Dragon Tales and Teletubbies please those were the best shows Dont judge me Im a 14 year old watching PBS kids",0.973393440246582,32,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"60295","I am furious that you have removed Thomas the tank engine from your PBS kids apps My child with autism isnt doing too well with the change either Thank you very much for this wonderful experience Meltdowns are my favorite",0.819270253181458,40,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"60316","I love to watch Arthur but really you need to add more episodes and they need to be full episodes I mean really I can find more episodes on YouTube that are better",0.929178655147552,33,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"60780","Awesome life saving app Wish you could lock screen while playing Love this app Keeps my little guy happy I only gave it 4 stars though because I feel like its missing one feature that could help me and my wife out a lotI wish there was the option to lock the screen while in full screen mode so my LO can hold it and watch without messing up the playback Lets get another update with this feature added please",0.150363564491272,80,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"61014","Its good but my son got bored of it really quickHe liked earning things  but got bored of the songs I think they should add videos to the songs or  have it optional to have videos with the songs to interest kids moreHe  loves the puzzles ",0.881519436836243,46,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"61541","Its nice you just need to update the app episodes on Curious George   ",0.908242106437683,13,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"61551","This app has potential to be 5 stars but unfortunately it gives no way to  pick specific episodes your child may want My 5 year old wants a specific  episode but when I go to the series it just starts playing an episode  with no list of episodes to choose from As that feature and Ill try out  the app again",0.150078803300858,61,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"63568","I love this app and the website as well Only feedback Ill provide is to let us add video conferences thanks",0.849613904953003,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"63816","My daughter loves it but She loves it  Everytime she hears the pink fong part shell ran towards me even if shes sleeping  But I really suggest that you also add the dancing video  Cause thats what she loves Thanks for making this app free by the way",0.98018604516983,48,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"64296","I have 3 kids that I home school and my oldest caught on to things quickly and needed very little help However my two boys have had trouble with letters and sounds ABC Mouse has them catching back up so fast I have trouble keeping up now LOL  They do need to change the renewal process to be able to send a payment as soon as it is ready instead of waiting for for it to try and take it I had it ready and my card took a fee right before they did so there wasnt enough and now l have to wait for it to try again",0.095060795545578,109,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"65346","It is a better way to communicate with others But one drawback is that whenever i post a link in announcement section it changes into plain text format and losing its link nature So please resolve this problem as soon as possible",0.80424690246582,42,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"66682","My kids 2 and 5 enjoy watching these shows I love that theyre educational and not YouTube nonsense Plus Im so glad they added a Chromecast feature Great job PBS",0.968146502971649,30,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"67610","Love it Love it Please add child lock though my child click out of the video and click on everything else",0.926314353942871,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"68528","enjoying so far I have not find word applicable to sentences feature though which I think would make this app better",0.947926163673401,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"69347","It would be great if they can add a lock button so kids cant just touch the screen and change the show so easily Other than that its a very useful app  ",0.931483030319214,32,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70072","I start use this when my teacher using this in class Quite interesting I  hope you can put for change username Please do it Thank you",0.928132832050323,26,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70522","i would like you to improve the app more by making the files of higher file size to upload in a manner that shows aloading bar instead of showing up a loading animation how many times have i been uploading files and that it always tend to get cancelled every time i accidently tap the screen its really frustrating as it always got me failed my due dates because of this please do allow this suggestion as it could really help alot of students like me having this type of problem Fix it",0.040228545665741,93,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70524","Doesnt even load the comments for my classmates or my answers sometimes Whyd you change the interface it was fine Everything doesnt have to be completely white",0.164815038442612,27,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70541","the comment feature is pretty finicky sometimes you can from the stream sometimes you have to click the Assingment and sometimes it doesnt work",0.0620812773704529,24,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70550","While reading any ppt or doc half of the screen is covered with title bar and cant connect message Please improve this application so that while reading any ppt or doc the document covers the whole screen which makes reading comfortable and also while switching to another app and then switching back the docppt comes back to first page",0.775133907794952,59,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70637","Update cant play half the the videos and The first 2 videos I cant play for some reason on my Android TV Also closed captioning is on and has no way to turn it off",0.108848690986633,35,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"70840","Its a good app the level of work for each grade could be improved IE less coloring more math and spelling but otherwise its good",0.921800315380096,25,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"72377","It helps me to study because its an interactive game that helps me to gain  more knowledge and understand more about the lessons that I want to learn  update I just hope you could allow us to change our age especially when  WE CLICKED THE WRONG YEAR Its just so unfair I suggest you could just  make it 13 changes every 90 days or something JUST PLEASE ALLOW US I  accidentally clicked the wrong year then I just realized that I cant make  my kahoot public when youre 16 and below Ill make this into 5 stars  again if you did",0.0457011163234711,101,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"73116","Best quiz app ever my opinion But can you add quizes that arent from school on the homepage of the app",0.921084940433502,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"74366","Since the new update it is really hard for me to access my homework This is because the to do tab isnt available anymore Please fix it thanks",0.0386889278888702,28,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"74370","need small improvements",0.273105889558792,3,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"75191","this is an incredible app for anyone who wants to learn a language Thank you for helping humanity specially those who can not afford to pay One friendly suggestion the screen that shows the correct answer use to float so I could compare my answers to the correct ones and learn where my mistakes were  Now it covers half the screen and does not move please fix it in your next update Thank you so much for all your hard work",0.891462802886963,81,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"76246","This is very usefull app but need some update requirements like questions show on mobile screen and every one read and answer on there phone",0.881678223609924,25,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"77067","can u add something where we can combine sets together under a new set",0.87980580329895,14,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"77449","Can You Add An Update Where We Allowed To Change Our Usernames Please",0.744551420211792,13,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"78318","Android update killed app or Not sure if the official September marshmallow update killed the PBS kids app or if its something else After marshmallow update this app opens loads the side graphics of the shows then closes without an error message Tried uninstalling and reinstalling the PBS kids app google fail  Something might have silent updated after I post this as happened when many users GPS failed to work after a Google update  Google rolled out a silent fix Now app works again PBS Please add time scroll",0.0510245859622955,89,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"78612","It used to be great and a great way to help remind the students to behave but there are so many glitches in this new update it is unusable Points from the app dont always show up and when they finally do 4 or more show up at a time with the same time stamp There was always a weird glitch that I couldnt go to comments from the point screen Id have to go to class story or toolkit first The final straw was trying to reset the points and only getting a loading screen",0.0918571054935455,96,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"78853","Characters are limited which is a big problem You cant see contact info after you add someone There should be an option to add select contacts from one class to another without adding their information each time",0.116076916456223,37,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"79347","not usee friendly not update properly sometimes show notifcations sometimes attach photos  but only one at a time hard to manage a list want to message too cant delete old messages",0.175350248813629,31,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"79357","Add rates k6 to RemindSchool Communications",0.5,6,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"80476","there is just one disadvantage when I add vocabulary to set I have to select a set for second word select another setagain select the first on or another If there is tag I could write my vocabulary in a temporary set with tagthe name of defined set and app strore the vocabulary in the related set automatically it would be useful when the user enter the vocabulary",0.760823011398315,68,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"80494","its exactly what i wanted you can add word and choose or write the definition in every language you want so fast and easily and then lots of ways to improve your vocab",0.914907932281494,33,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"80496","very good app but need to add vowel signs as a beginner i find it difficult to understand",0.247450888156891,18,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"80973","Its good for connecting with classrooms and is useful in its own way but I get these music track from my teacher where we sing the words and record our face I dont have a computer so I use this app but I cant record my face or voice to the track and I cant sperate the things I have an Android and have both Google classroom and drive Please add this feature Again I need to see my face and record my voice while using an audio file for Android Thank you and keep up the good work",0.921337842941284,99,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"81744","Love the abcmouse program and really works for the kids but the Android app doesnt bring up the keyboard when I try to log in Update Finally figured out there is a line at the bottom of my screen that I have to tap to pop up my keyboard to type in login info but try telling your toddler they cant have their abcmouse because I cant log in App sometimes stalls too Would be nice to have more offline options for the younger ones",0.224493861198425,85,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"81774","This app used to function well though it was miserably outdated and a lot of the songsvoices were terrible Now they did an update that added a lot of fresh content but it freezes or doesnt load at all About to cancel it",0.0860017240047455,43,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"81775","This app was great when we 1st installed but every since the new update it is horrible We have to restart our tablet every few minutes just to get anywhere on it Very sad that we are going to have to switch to a different teaching app since this taught my autistic son extremely well",0.11446088552475,55,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"81776","You have updated the app and now it locks up and has to be restarted so many times Im running the new samsung tab 4 so you need to fix your app",0.139492183923721,32,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"82674","Great app Does not cast though to the tv like the pbs app does Would be a good feature to add",0.896349191665649,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"83474","There is a feature in Google classroom iOS to swipe between images inside an assignment but Android doesnt have it is a very handy feature please add",0.215391993522644,27,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"84223","Its not as flexible or intuitive as I would like   Its not designed well for elementary school students more of a middle school and HS thing   Above all the next feature really needs to be a simple way to print my classes assignments in batch jobs both by all and selected assignments from a single student and a single  assignment from all students  This is critical before I can really make more use it in my elementary classroom",0.838810205459595,78,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"85659","Lost chromecast feature witu last update Whats going on Other than that the app is good",0.171203345060349,16,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
